,i,j,mi
8903,m_sn_2_3kg,static_normalg,0.0
8904,static_normalg,m_sn_gt_1kg,0.01169909754960156
8905,m_sn_gt_1kg,static_normalg,0.01169909754960156
8906,static_normalg,m_sn_gt_2kg,0.01169909754960156
8907,m_sn_gt_2kg,static_normalg,0.01169909754960156
8908,static_normalg,m_sn_gt_3kg,0.0
8909,m_sn_gt_3kg,static_normalg,0.0
8910,static_normalg,m_sn_gt_4kg,0.014984042787209663
8911,m_sn_gt_4kg,static_normalg,0.014984042787209663
8912,static_normalg,m_sn_gt_500g,0.0
8913,m_sn_gt_500g,static_normalg,0.0
8914,static_normalg,m_sn_gt_6kg,0.0
8915,m_sn_gt_6kg,static_normalg,0.0
8916,static_normalg,m_sn_lt_1kg,0.0
8917,m_sn_lt_1kg,static_normalg,0.0
8918,static_normalg,m_sn_lt_2kg,0.0
8919,m_sn_lt_2kg,static_normalg,0.0
8920,static_normalg,m_sn_lt_3kg,0.0
8921,m_sn_lt_3kg,static_normalg,0.0
8922,static_normalg,middle_wave_poorg,0.0
8923,middle_wave_poorg,static_normalg,0.0
8924,static_normalg,mod_gt_4kg,0.0
8925,mod_gt_4kg,static_normalg,0.0
8926,static_normalg,mod_mixedg,0.0
8927,mod_mixedg,static_normalg,0.0
8928,static_normalg,mod_s_mixedg,0.0
8929,mod_s_mixedg,static_normalg,0.0
8930,static_normalg,mod_s_sn_gt_500g,0.0045151025781165685
8931,mod_s_sn_gt_500g,static_normalg,0.0045151025781165685
8932,static_normalg,mod_sng,0.0
8933,mod_sng,static_normalg,0.0
8934,static_normalg,mod_sn_gt_1kg,0.0
8935,mod_sn_gt_1kg,static_normalg,0.0
8936,static_normalg,mod_sn_gt_2kg,0.009759330938702286
8937,mod_sn_gt_2kg,static_normalg,0.009759330938702286
8938,static_normalg,mod_sn_gt_3kg,0.0045151025781165685
8939,mod_sn_gt_3kg,static_normalg,0.0045151025781165685
8940,static_normalg,mod_sn_gt_4kg,0.0
8941,mod_sn_gt_4kg,static_normalg,0.0
8942,static_normalg,mod_sn_gt_500g,0.0045151025781165685
8943,mod_sn_gt_500g,static_normalg,0.0045151025781165685
8944,static_normalg,notch_4kg,0.02175911093354847
8945,notch_4kg,static_normalg,0.02175911093354847
8946,static_normalg,notch_at_4kg,0.0
8947,notch_at_4kg,static_normalg,0.0
8948,static_normalg,o_ar_cg,0.02241956874955331
8949,o_ar_cg,static_normalg,0.02241956874955331
8950,static_normalg,o_ar_ug,0.053320698910817435
8951,o_ar_ug,static_normalg,0.053320698910817435
8952,static_normalg,s_sn_gt_1kg,0.0045151025781165685
8953,s_sn_gt_1kg,static_normalg,0.0045151025781165685
8954,static_normalg,s_sn_gt_2kg,0.43075993430970966
8955,s_sn_gt_2kg,static_normalg,0.43075993430970966
8956,static_normalg,s_sn_gt_4kg,0.0
8957,s_sn_gt_4kg,static_normalg,0.0
8958,static_normalg,speechg,0.049887452742544046
8959,speechg,static_normalg,0.049887452742544046
8960,static_normalg,tympg,0.013761514350095498
8961,tympg,static_normalg,0.013761514350095498
8962,static_normalg,viith_nerve_signsg,0.0
8963,viith_nerve_signsg,static_normalg,0.0
8964,static_normalg,wave_V_delayedg,0.0
8965,wave_V_delayedg,static_normalg,0.0
8966,static_normalg,waveform_ItoV_prolongedg,0.0
8967,waveform_ItoV_prolongedg,static_normalg,0.0
8968,static_normalg,indentifierg,0.07394610678000357
8969,indentifierg,static_normalg,0.07394610678000357
8970,tympg,age_gt_60g,4.025788539645089e-15
8971,age_gt_60g,tympg,4.025788539645089e-15
8972,tympg,airg,0.05488055968365845
8973,airg,tympg,0.05488055968365845
8974,tympg,airBoneGapg,0.5145972430620475
8975,airBoneGapg,tympg,0.5145972430620475
8976,tympg,ar_cg,0.19869369639828918
8977,ar_cg,tympg,0.19869369639828918
8978,tympg,ar_ug,0.275812563782073
8979,ar_ug,tympg,0.275812563782073
8980,tympg,boneg,0.11503245551447884
8981,boneg,tympg,0.11503245551447884
8982,tympg,boneAbnormalg,0.08741469778113964
8983,boneAbnormalg,tympg,0.08741469778113964
8984,tympg,bserg,4.025788539645089e-15
8985,bserg,tympg,4.025788539645089e-15
8986,tympg,history_buzzingg,4.025788539645089e-15
8987,history_buzzingg,tympg,4.025788539645089e-15
8988,tympg,history_dizzinessg,0.020505489367845294
8989,history_dizzinessg,tympg,0.020505489367845294
8990,tympg,history_fluctuatingg,0.005448742898140178
8991,history_fluctuatingg,tympg,0.005448742898140178
8992,tympg,history_fullnessg,4.025788539645089e-15
8993,history_fullnessg,tympg,4.025788539645089e-15
8994,tympg,history_heredityg,4.025788539645089e-15
8995,history_heredityg,tympg,4.025788539645089e-15
8996,tympg,history_nauseag,0.017263818294335098
8997,history_nauseag,tympg,0.017263818294335098
8998,tympg,history_noiseg,0.03873177954553567
8999,history_noiseg,tympg,0.03873177954553567
9000,tympg,history_recruitmentg,4.025788539645089e-15
9001,history_recruitmentg,tympg,4.025788539645089e-15
9002,tympg,history_ringingg,4.025788539645089e-15
9003,history_ringingg,tympg,4.025788539645089e-15
9004,tympg,history_roaringg,0.009887837522763678
9005,history_roaringg,tympg,0.009887837522763678
9006,tympg,history_vomitingg,0.009887837522763678
9007,history_vomitingg,tympg,0.009887837522763678
9008,tympg,late_wave_poorg,4.025788539645089e-15
9009,late_wave_poorg,tympg,4.025788539645089e-15
9010,tympg,m_at_2kg,4.025788539645089e-15
9011,m_at_2kg,tympg,4.025788539645089e-15
9012,tympg,m_cond_lt_1kg,4.025788539645089e-15
9013,m_cond_lt_1kg,tympg,4.025788539645089e-15
9014,tympg,m_gt_1kg,4.025788539645089e-15
9015,m_gt_1kg,tympg,4.025788539645089e-15
9016,tympg,m_m_gt_2kg,0.005448742898140178
9017,m_m_gt_2kg,tympg,0.005448742898140178
9018,tympg,m_m_sng,0.03967006643527222
9019,m_m_sng,tympg,0.03967006643527222
9020,tympg,m_m_sn_gt_1kg,0.017263818294335098
9021,m_m_sn_gt_1kg,tympg,0.017263818294335098
9022,tympg,m_m_sn_gt_2kg,0.005448742898140178
9023,m_m_sn_gt_2kg,tympg,0.005448742898140178
9024,tympg,m_m_sn_gt_500g,4.025788539645089e-15
9025,m_m_sn_gt_500g,tympg,4.025788539645089e-15
9026,tympg,m_p_sn_gt_2kg,4.025788539645089e-15
9027,m_p_sn_gt_2kg,tympg,4.025788539645089e-15
9028,tympg,m_s_gt_500g,4.025788539645089e-15
9029,m_s_gt_500g,tympg,4.025788539645089e-15
9030,tympg,m_s_sng,0.005448742898140178
9031,m_s_sng,tympg,0.005448742898140178
9032,tympg,m_s_sn_gt_1kg,4.025788539645089e-15
9033,m_s_sn_gt_1kg,tympg,4.025788539645089e-15
9034,tympg,m_s_sn_gt_2kg,0.1912136893833639
9035,m_s_sn_gt_2kg,tympg,0.1912136893833639
9036,tympg,m_s_sn_gt_3kg,0.005448742898140178
9037,m_s_sn_gt_3kg,tympg,0.005448742898140178
9038,tympg,m_s_sn_gt_4kg,0.005448742898140178
9039,m_s_sn_gt_4kg,tympg,0.005448742898140178
9040,tympg,m_sn_2_3kg,4.025788539645089e-15
9041,m_sn_2_3kg,tympg,4.025788539645089e-15
9042,tympg,m_sn_gt_1kg,0.017263818294335098
9043,m_sn_gt_1kg,tympg,0.017263818294335098
9044,tympg,m_sn_gt_2kg,0.017263818294335098
9045,m_sn_gt_2kg,tympg,0.017263818294335098
9046,tympg,m_sn_gt_3kg,4.025788539645089e-15
9047,m_sn_gt_3kg,tympg,4.025788539645089e-15
9048,tympg,m_sn_gt_4kg,0.023557472831088448
9049,m_sn_gt_4kg,tympg,0.023557472831088448
9050,tympg,m_sn_gt_500g,4.025788539645089e-15
9051,m_sn_gt_500g,tympg,4.025788539645089e-15
9052,tympg,m_sn_gt_6kg,4.025788539645089e-15
9053,m_sn_gt_6kg,tympg,4.025788539645089e-15
9054,tympg,m_sn_lt_1kg,4.025788539645089e-15
9055,m_sn_lt_1kg,tympg,4.025788539645089e-15
9056,tympg,m_sn_lt_2kg,4.025788539645089e-15
9057,m_sn_lt_2kg,tympg,4.025788539645089e-15
9058,tympg,m_sn_lt_3kg,4.025788539645089e-15
9059,m_sn_lt_3kg,tympg,4.025788539645089e-15
9060,tympg,middle_wave_poorg,4.025788539645089e-15
9061,middle_wave_poorg,tympg,4.025788539645089e-15
9062,tympg,mod_gt_4kg,4.025788539645089e-15
9063,mod_gt_4kg,tympg,4.025788539645089e-15
9064,tympg,mod_mixedg,4.025788539645089e-15
9065,mod_mixedg,tympg,4.025788539645089e-15
9066,tympg,mod_s_mixedg,4.025788539645089e-15
9067,mod_s_mixedg,tympg,4.025788539645089e-15
9068,tympg,mod_s_sn_gt_500g,0.005448742898140178
9069,mod_s_sn_gt_500g,tympg,0.005448742898140178
9070,tympg,mod_sng,4.025788539645089e-15
9071,mod_sng,tympg,4.025788539645089e-15
9072,tympg,mod_sn_gt_1kg,4.025788539645089e-15
9073,mod_sn_gt_1kg,tympg,4.025788539645089e-15
9074,tympg,mod_sn_gt_2kg,0.07781921311344094
9075,mod_sn_gt_2kg,tympg,0.07781921311344094
9076,tympg,mod_sn_gt_3kg,0.1912136893833639
9077,mod_sn_gt_3kg,tympg,0.1912136893833639
9078,tympg,mod_sn_gt_4kg,4.025788539645089e-15
9079,mod_sn_gt_4kg,tympg,4.025788539645089e-15
9080,tympg,mod_sn_gt_500g,0.005448742898140178
9081,mod_sn_gt_500g,tympg,0.005448742898140178
9082,tympg,notch_4kg,0.037302203164435804
9083,notch_4kg,tympg,0.037302203164435804
9084,tympg,notch_at_4kg,4.025788539645089e-15
9085,notch_at_4kg,tympg,4.025788539645089e-15
9086,tympg,o_ar_cg,0.4040235440213919
9087,o_ar_cg,tympg,0.4040235440213919
9088,tympg,o_ar_ug,0.1454850126585876
9089,o_ar_ug,tympg,0.1454850126585876
9090,tympg,s_sn_gt_1kg,0.005448742898140178
9091,s_sn_gt_1kg,tympg,0.005448742898140178
9092,tympg,s_sn_gt_2kg,0.013761514350095498
9093,s_sn_gt_2kg,tympg,0.013761514350095498
9094,tympg,s_sn_gt_4kg,4.025788539645089e-15
9095,s_sn_gt_4kg,tympg,4.025788539645089e-15
9096,tympg,speechg,0.06919614072912278
9097,speechg,tympg,0.06919614072912278
9098,tympg,static_normalg,0.013761514350095498
9099,static_normalg,tympg,0.013761514350095498
9100,tympg,viith_nerve_signsg,4.025788539645089e-15
9101,viith_nerve_signsg,tympg,4.025788539645089e-15
9102,tympg,wave_V_delayedg,4.025788539645089e-15
9103,wave_V_delayedg,tympg,4.025788539645089e-15
9104,tympg,waveform_ItoV_prolongedg,4.025788539645089e-15
9105,waveform_ItoV_prolongedg,tympg,4.025788539645089e-15
9106,tympg,indentifierg,0.16905967124508908
9107,indentifierg,tympg,0.16905967124508908
9108,viith_nerve_signsg,age_gt_60g,1.0
9109,age_gt_60g,viith_nerve_signsg,1.0
9110,viith_nerve_signsg,airg,6.422527949412504e-16
9111,airg,viith_nerve_signsg,6.422527949412504e-16
9112,viith_nerve_signsg,airBoneGapg,0.0
9113,airBoneGapg,viith_nerve_signsg,0.0
9114,viith_nerve_signsg,ar_cg,1.5738607661019716e-15
9115,ar_cg,viith_nerve_signsg,1.5738607661019716e-15
9116,viith_nerve_signsg,ar_ug,0.0
9117,ar_ug,viith_nerve_signsg,0.0
9118,viith_nerve_signsg,boneg,0.0
9119,boneg,viith_nerve_signsg,0.0
9120,viith_nerve_signsg,boneAbnormalg,0.0
9121,boneAbnormalg,viith_nerve_signsg,0.0
9122,viith_nerve_signsg,bserg,1.0
9123,bserg,viith_nerve_signsg,1.0
9124,viith_nerve_signsg,history_buzzingg,1.0
9125,history_buzzingg,viith_nerve_signsg,1.0
9126,viith_nerve_signsg,history_dizzinessg,6.864277614486573e-15
9127,history_dizzinessg,viith_nerve_signsg,6.864277614486573e-15
9128,viith_nerve_signsg,history_fluctuatingg,0.0
9129,history_fluctuatingg,viith_nerve_signsg,0.0
9130,viith_nerve_signsg,history_fullnessg,1.0
9131,history_fullnessg,viith_nerve_signsg,1.0
9132,viith_nerve_signsg,history_heredityg,1.0
9133,history_heredityg,viith_nerve_signsg,1.0
9134,viith_nerve_signsg,history_nauseag,0.0
9135,history_nauseag,viith_nerve_signsg,0.0
9136,viith_nerve_signsg,history_noiseg,0.0
9137,history_noiseg,viith_nerve_signsg,0.0
9138,viith_nerve_signsg,history_recruitmentg,1.0
9139,history_recruitmentg,viith_nerve_signsg,1.0
9140,viith_nerve_signsg,history_ringingg,1.0
9141,history_ringingg,viith_nerve_signsg,1.0
9142,viith_nerve_signsg,history_roaringg,1.4254985831498747e-14
9143,history_roaringg,viith_nerve_signsg,1.4254985831498747e-14
9144,viith_nerve_signsg,history_vomitingg,1.4254985831498747e-14
9145,history_vomitingg,viith_nerve_signsg,1.4254985831498747e-14
9146,viith_nerve_signsg,late_wave_poorg,1.0
9147,late_wave_poorg,viith_nerve_signsg,1.0
9148,viith_nerve_signsg,m_at_2kg,1.0
9149,m_at_2kg,viith_nerve_signsg,1.0
9150,viith_nerve_signsg,m_cond_lt_1kg,1.0
9151,m_cond_lt_1kg,viith_nerve_signsg,1.0
9152,viith_nerve_signsg,m_gt_1kg,1.0
9153,m_gt_1kg,viith_nerve_signsg,1.0
9154,viith_nerve_signsg,m_m_gt_2kg,0.0
9155,m_m_gt_2kg,viith_nerve_signsg,0.0
9156,viith_nerve_signsg,m_m_sng,5.2372117626230235e-15
9157,m_m_sng,viith_nerve_signsg,5.2372117626230235e-15
9158,viith_nerve_signsg,m_m_sn_gt_1kg,0.0
9159,m_m_sn_gt_1kg,viith_nerve_signsg,0.0
9160,viith_nerve_signsg,m_m_sn_gt_2kg,0.0
9161,m_m_sn_gt_2kg,viith_nerve_signsg,0.0
9162,viith_nerve_signsg,m_m_sn_gt_500g,1.0
9163,m_m_sn_gt_500g,viith_nerve_signsg,1.0
9164,viith_nerve_signsg,m_p_sn_gt_2kg,1.0
9165,m_p_sn_gt_2kg,viith_nerve_signsg,1.0
9166,viith_nerve_signsg,m_s_gt_500g,1.0
9167,m_s_gt_500g,viith_nerve_signsg,1.0
9168,viith_nerve_signsg,m_s_sng,0.0
9169,m_s_sng,viith_nerve_signsg,0.0
9170,viith_nerve_signsg,m_s_sn_gt_1kg,1.0
9171,m_s_sn_gt_1kg,viith_nerve_signsg,1.0
9172,viith_nerve_signsg,m_s_sn_gt_2kg,0.0
9173,m_s_sn_gt_2kg,viith_nerve_signsg,0.0
9174,viith_nerve_signsg,m_s_sn_gt_3kg,0.0
9175,m_s_sn_gt_3kg,viith_nerve_signsg,0.0
9176,viith_nerve_signsg,m_s_sn_gt_4kg,0.0
9177,m_s_sn_gt_4kg,viith_nerve_signsg,0.0
9178,viith_nerve_signsg,m_sn_2_3kg,1.0
9179,m_sn_2_3kg,viith_nerve_signsg,1.0
9180,viith_nerve_signsg,m_sn_gt_1kg,0.0
9181,m_sn_gt_1kg,viith_nerve_signsg,0.0
9182,viith_nerve_signsg,m_sn_gt_2kg,0.0
9183,m_sn_gt_2kg,viith_nerve_signsg,0.0
9184,viith_nerve_signsg,m_sn_gt_3kg,1.0
9185,m_sn_gt_3kg,viith_nerve_signsg,1.0
9186,viith_nerve_signsg,m_sn_gt_4kg,5.9291556255730115e-15
9187,m_sn_gt_4kg,viith_nerve_signsg,5.9291556255730115e-15
9188,viith_nerve_signsg,m_sn_gt_500g,1.0
9189,m_sn_gt_500g,viith_nerve_signsg,1.0
9190,viith_nerve_signsg,m_sn_gt_6kg,1.0
9191,m_sn_gt_6kg,viith_nerve_signsg,1.0
9192,viith_nerve_signsg,m_sn_lt_1kg,1.0
9193,m_sn_lt_1kg,viith_nerve_signsg,1.0
9194,viith_nerve_signsg,m_sn_lt_2kg,1.0
9195,m_sn_lt_2kg,viith_nerve_signsg,1.0
9196,viith_nerve_signsg,m_sn_lt_3kg,1.0
9197,m_sn_lt_3kg,viith_nerve_signsg,1.0
9198,viith_nerve_signsg,middle_wave_poorg,1.0
9199,middle_wave_poorg,viith_nerve_signsg,1.0
9200,viith_nerve_signsg,mod_gt_4kg,1.0
9201,mod_gt_4kg,viith_nerve_signsg,1.0
9202,viith_nerve_signsg,mod_mixedg,1.0
9203,mod_mixedg,viith_nerve_signsg,1.0
9204,viith_nerve_signsg,mod_s_mixedg,1.0
9205,mod_s_mixedg,viith_nerve_signsg,1.0
9206,viith_nerve_signsg,mod_s_sn_gt_500g,0.0
9207,mod_s_sn_gt_500g,viith_nerve_signsg,0.0
9208,viith_nerve_signsg,mod_sng,1.0
9209,mod_sng,viith_nerve_signsg,1.0
9210,viith_nerve_signsg,mod_sn_gt_1kg,1.0
9211,mod_sn_gt_1kg,viith_nerve_signsg,1.0
9212,viith_nerve_signsg,mod_sn_gt_2kg,0.0
9213,mod_sn_gt_2kg,viith_nerve_signsg,0.0
9214,viith_nerve_signsg,mod_sn_gt_3kg,0.0
9215,mod_sn_gt_3kg,viith_nerve_signsg,0.0
9216,viith_nerve_signsg,mod_sn_gt_4kg,1.0
9217,mod_sn_gt_4kg,viith_nerve_signsg,1.0
9218,viith_nerve_signsg,mod_sn_gt_500g,0.0
9219,mod_sn_gt_500g,viith_nerve_signsg,0.0
9220,viith_nerve_signsg,notch_4kg,0.0
9221,notch_4kg,viith_nerve_signsg,0.0
9222,viith_nerve_signsg,notch_at_4kg,1.0
9223,notch_at_4kg,viith_nerve_signsg,1.0
9224,viith_nerve_signsg,o_ar_cg,1.8603536660234205e-15
9225,o_ar_cg,viith_nerve_signsg,1.8603536660234205e-15
9226,viith_nerve_signsg,o_ar_ug,0.0
9227,o_ar_ug,viith_nerve_signsg,0.0
9228,viith_nerve_signsg,s_sn_gt_1kg,0.0
9229,s_sn_gt_1kg,viith_nerve_signsg,0.0
9230,viith_nerve_signsg,s_sn_gt_2kg,0.0
9231,s_sn_gt_2kg,viith_nerve_signsg,0.0
9232,viith_nerve_signsg,s_sn_gt_4kg,1.0
9233,s_sn_gt_4kg,viith_nerve_signsg,1.0
9234,viith_nerve_signsg,speechg,0.0
9235,speechg,viith_nerve_signsg,0.0
9236,viith_nerve_signsg,static_normalg,0.0
9237,static_normalg,viith_nerve_signsg,0.0
9238,viith_nerve_signsg,tympg,4.025788539645089e-15
9239,tympg,viith_nerve_signsg,4.025788539645089e-15
9240,viith_nerve_signsg,wave_V_delayedg,1.0
9241,wave_V_delayedg,viith_nerve_signsg,1.0
9242,viith_nerve_signsg,waveform_ItoV_prolongedg,1.0
9243,waveform_ItoV_prolongedg,viith_nerve_signsg,1.0
9244,viith_nerve_signsg,indentifierg,0.0
9245,indentifierg,viith_nerve_signsg,0.0
9246,wave_V_delayedg,age_gt_60g,1.0
9247,age_gt_60g,wave_V_delayedg,1.0
9248,wave_V_delayedg,airg,6.422527949412504e-16
9249,airg,wave_V_delayedg,6.422527949412504e-16
9250,wave_V_delayedg,airBoneGapg,0.0
9251,airBoneGapg,wave_V_delayedg,0.0
9252,wave_V_delayedg,ar_cg,1.5738607661019716e-15
9253,ar_cg,wave_V_delayedg,1.5738607661019716e-15
9254,wave_V_delayedg,ar_ug,0.0
9255,ar_ug,wave_V_delayedg,0.0
9256,wave_V_delayedg,boneg,0.0
9257,boneg,wave_V_delayedg,0.0
9258,wave_V_delayedg,boneAbnormalg,0.0
9259,boneAbnormalg,wave_V_delayedg,0.0
9260,wave_V_delayedg,bserg,1.0
9261,bserg,wave_V_delayedg,1.0
9262,wave_V_delayedg,history_buzzingg,1.0
9263,history_buzzingg,wave_V_delayedg,1.0
9264,wave_V_delayedg,history_dizzinessg,6.864277614486573e-15
9265,history_dizzinessg,wave_V_delayedg,6.864277614486573e-15
9266,wave_V_delayedg,history_fluctuatingg,0.0
9267,history_fluctuatingg,wave_V_delayedg,0.0
9268,wave_V_delayedg,history_fullnessg,1.0
9269,history_fullnessg,wave_V_delayedg,1.0
9270,wave_V_delayedg,history_heredityg,1.0
9271,history_heredityg,wave_V_delayedg,1.0
9272,wave_V_delayedg,history_nauseag,0.0
9273,history_nauseag,wave_V_delayedg,0.0
9274,wave_V_delayedg,history_noiseg,0.0
9275,history_noiseg,wave_V_delayedg,0.0
9276,wave_V_delayedg,history_recruitmentg,1.0
9277,history_recruitmentg,wave_V_delayedg,1.0
9278,wave_V_delayedg,history_ringingg,1.0
9279,history_ringingg,wave_V_delayedg,1.0
9280,wave_V_delayedg,history_roaringg,1.4254985831498747e-14
9281,history_roaringg,wave_V_delayedg,1.4254985831498747e-14
9282,wave_V_delayedg,history_vomitingg,1.4254985831498747e-14
9283,history_vomitingg,wave_V_delayedg,1.4254985831498747e-14
9284,wave_V_delayedg,late_wave_poorg,1.0
9285,late_wave_poorg,wave_V_delayedg,1.0
9286,wave_V_delayedg,m_at_2kg,1.0
9287,m_at_2kg,wave_V_delayedg,1.0
9288,wave_V_delayedg,m_cond_lt_1kg,1.0
9289,m_cond_lt_1kg,wave_V_delayedg,1.0
9290,wave_V_delayedg,m_gt_1kg,1.0
9291,m_gt_1kg,wave_V_delayedg,1.0
9292,wave_V_delayedg,m_m_gt_2kg,0.0
9293,m_m_gt_2kg,wave_V_delayedg,0.0
9294,wave_V_delayedg,m_m_sng,5.2372117626230235e-15
9295,m_m_sng,wave_V_delayedg,5.2372117626230235e-15
9296,wave_V_delayedg,m_m_sn_gt_1kg,0.0
9297,m_m_sn_gt_1kg,wave_V_delayedg,0.0
9298,wave_V_delayedg,m_m_sn_gt_2kg,0.0
9299,m_m_sn_gt_2kg,wave_V_delayedg,0.0
9300,wave_V_delayedg,m_m_sn_gt_500g,1.0
9301,m_m_sn_gt_500g,wave_V_delayedg,1.0
9302,wave_V_delayedg,m_p_sn_gt_2kg,1.0
9303,m_p_sn_gt_2kg,wave_V_delayedg,1.0
9304,wave_V_delayedg,m_s_gt_500g,1.0
9305,m_s_gt_500g,wave_V_delayedg,1.0
9306,wave_V_delayedg,m_s_sng,0.0
9307,m_s_sng,wave_V_delayedg,0.0
9308,wave_V_delayedg,m_s_sn_gt_1kg,1.0
9309,m_s_sn_gt_1kg,wave_V_delayedg,1.0
9310,wave_V_delayedg,m_s_sn_gt_2kg,0.0
9311,m_s_sn_gt_2kg,wave_V_delayedg,0.0
9312,wave_V_delayedg,m_s_sn_gt_3kg,0.0
9313,m_s_sn_gt_3kg,wave_V_delayedg,0.0
9314,wave_V_delayedg,m_s_sn_gt_4kg,0.0
9315,m_s_sn_gt_4kg,wave_V_delayedg,0.0
9316,wave_V_delayedg,m_sn_2_3kg,1.0
9317,m_sn_2_3kg,wave_V_delayedg,1.0
9318,wave_V_delayedg,m_sn_gt_1kg,0.0
9319,m_sn_gt_1kg,wave_V_delayedg,0.0
9320,wave_V_delayedg,m_sn_gt_2kg,0.0
9321,m_sn_gt_2kg,wave_V_delayedg,0.0
9322,wave_V_delayedg,m_sn_gt_3kg,1.0
9323,m_sn_gt_3kg,wave_V_delayedg,1.0
9324,wave_V_delayedg,m_sn_gt_4kg,5.9291556255730115e-15
9325,m_sn_gt_4kg,wave_V_delayedg,5.9291556255730115e-15
9326,wave_V_delayedg,m_sn_gt_500g,1.0
9327,m_sn_gt_500g,wave_V_delayedg,1.0
9328,wave_V_delayedg,m_sn_gt_6kg,1.0
9329,m_sn_gt_6kg,wave_V_delayedg,1.0
9330,wave_V_delayedg,m_sn_lt_1kg,1.0
9331,m_sn_lt_1kg,wave_V_delayedg,1.0
9332,wave_V_delayedg,m_sn_lt_2kg,1.0
9333,m_sn_lt_2kg,wave_V_delayedg,1.0
9334,wave_V_delayedg,m_sn_lt_3kg,1.0
9335,m_sn_lt_3kg,wave_V_delayedg,1.0
9336,wave_V_delayedg,middle_wave_poorg,1.0
9337,middle_wave_poorg,wave_V_delayedg,1.0
9338,wave_V_delayedg,mod_gt_4kg,1.0
9339,mod_gt_4kg,wave_V_delayedg,1.0
9340,wave_V_delayedg,mod_mixedg,1.0
9341,mod_mixedg,wave_V_delayedg,1.0
9342,wave_V_delayedg,mod_s_mixedg,1.0
9343,mod_s_mixedg,wave_V_delayedg,1.0
9344,wave_V_delayedg,mod_s_sn_gt_500g,0.0
9345,mod_s_sn_gt_500g,wave_V_delayedg,0.0
9346,wave_V_delayedg,mod_sng,1.0
9347,mod_sng,wave_V_delayedg,1.0
9348,wave_V_delayedg,mod_sn_gt_1kg,1.0
9349,mod_sn_gt_1kg,wave_V_delayedg,1.0
9350,wave_V_delayedg,mod_sn_gt_2kg,0.0
9351,mod_sn_gt_2kg,wave_V_delayedg,0.0
9352,wave_V_delayedg,mod_sn_gt_3kg,0.0
9353,mod_sn_gt_3kg,wave_V_delayedg,0.0
9354,wave_V_delayedg,mod_sn_gt_4kg,1.0
9355,mod_sn_gt_4kg,wave_V_delayedg,1.0
9356,wave_V_delayedg,mod_sn_gt_500g,0.0
9357,mod_sn_gt_500g,wave_V_delayedg,0.0
9358,wave_V_delayedg,notch_4kg,0.0
9359,notch_4kg,wave_V_delayedg,0.0
9360,wave_V_delayedg,notch_at_4kg,1.0
9361,notch_at_4kg,wave_V_delayedg,1.0
9362,wave_V_delayedg,o_ar_cg,1.8603536660234205e-15
9363,o_ar_cg,wave_V_delayedg,1.8603536660234205e-15
9364,wave_V_delayedg,o_ar_ug,0.0
9365,o_ar_ug,wave_V_delayedg,0.0
9366,wave_V_delayedg,s_sn_gt_1kg,0.0
9367,s_sn_gt_1kg,wave_V_delayedg,0.0
9368,wave_V_delayedg,s_sn_gt_2kg,0.0
9369,s_sn_gt_2kg,wave_V_delayedg,0.0
9370,wave_V_delayedg,s_sn_gt_4kg,1.0
9371,s_sn_gt_4kg,wave_V_delayedg,1.0
9372,wave_V_delayedg,speechg,0.0
9373,speechg,wave_V_delayedg,0.0
9374,wave_V_delayedg,static_normalg,0.0
9375,static_normalg,wave_V_delayedg,0.0
9376,wave_V_delayedg,tympg,4.025788539645089e-15
9377,tympg,wave_V_delayedg,4.025788539645089e-15
9378,wave_V_delayedg,viith_nerve_signsg,1.0
9379,viith_nerve_signsg,wave_V_delayedg,1.0
9380,wave_V_delayedg,waveform_ItoV_prolongedg,1.0
9381,waveform_ItoV_prolongedg,wave_V_delayedg,1.0
9382,wave_V_delayedg,indentifierg,0.0
9383,indentifierg,wave_V_delayedg,0.0
9384,waveform_ItoV_prolongedg,age_gt_60g,1.0
9385,age_gt_60g,waveform_ItoV_prolongedg,1.0
9386,waveform_ItoV_prolongedg,airg,6.422527949412504e-16
9387,airg,waveform_ItoV_prolongedg,6.422527949412504e-16
9388,waveform_ItoV_prolongedg,airBoneGapg,0.0
9389,airBoneGapg,waveform_ItoV_prolongedg,0.0
9390,waveform_ItoV_prolongedg,ar_cg,1.5738607661019716e-15
9391,ar_cg,waveform_ItoV_prolongedg,1.5738607661019716e-15
9392,waveform_ItoV_prolongedg,ar_ug,0.0
9393,ar_ug,waveform_ItoV_prolongedg,0.0
9394,waveform_ItoV_prolongedg,boneg,0.0
9395,boneg,waveform_ItoV_prolongedg,0.0
9396,waveform_ItoV_prolongedg,boneAbnormalg,0.0
9397,boneAbnormalg,waveform_ItoV_prolongedg,0.0
9398,waveform_ItoV_prolongedg,bserg,1.0
9399,bserg,waveform_ItoV_prolongedg,1.0
9400,waveform_ItoV_prolongedg,history_buzzingg,1.0
9401,history_buzzingg,waveform_ItoV_prolongedg,1.0
9402,waveform_ItoV_prolongedg,history_dizzinessg,6.864277614486573e-15
9403,history_dizzinessg,waveform_ItoV_prolongedg,6.864277614486573e-15
9404,waveform_ItoV_prolongedg,history_fluctuatingg,0.0
9405,history_fluctuatingg,waveform_ItoV_prolongedg,0.0
9406,waveform_ItoV_prolongedg,history_fullnessg,1.0
9407,history_fullnessg,waveform_ItoV_prolongedg,1.0
